ID,Title,Content,Excerpt,Date,Post Type,Permalink,Image URL,Image Title,Image Caption,Image Description,Image Alt Text,Image Featured,Attachment URL,mm365_services_looking_for,mm365_services_industry,mm365_mr_mbe_category,mm365_services_details,mm365_service_country,mm365_service_state,mm365_service_city,mm365_location_for_search,mm365_certifications,mm365_naics_codes,mm365_number_of_employees,mm365_size_of_company,mm365_requester_id,mm365_requester_company_id,mm365_requester_company_name,mm365_matchrequest_status,mm365_matched_companies,mm365_matched_companies_approved_time,mm365_matched_companies_approved_by,Status,Author ID,Author Username,Author Email,Author First Name,Author Last Name,Slug,Format,Template,Parent,Parent Slug,Order,Comment Status,Ping Status,Post Modified Date
3388,MR-2276-1624145867,,,19-06-2021,mm365_matchrequests,https://uat.minoritysupplier.org/matchrequest/mr-2276-1624145867/,,,,,,,,other,Construction,null,Construction,233,1426,,"'-, Michigan,United States",,,,,2276,3380,Fastex,pending,"[[2725,""0""],[2789,""0""],[2285,""0""],[2331,""0""],[2379,""0""],[2532,""0""],[2634,""0""],[2843,""0""],[2871,""0""],[2953,""0""],[2982,""0""],[3160,""0""],[2952,""0""],[2815,""0""],[2853,""0""],[2837,""0""],[2834,""0""],[2817,""0""],[2603,""0""],[2782,""0""],[2781,""0""],[2772,""0""],[2759,""0""],[2642,""0""],[2864,""0""],[2860,""0""],[2890,""0""],[2866,""0""],[2867,""0""],[2878,""0""],[2881,""0""],[2886,""0""],[2589,""0""],[2898,""0""],[2943,""0""]]",,,publish,2276,raktest,raktest@yopmail.com,Rakesh,Test,mr-2276-1624145867,,,0,0,0,closed,closed,19-06-2021
3389,MR-2276-1624147486,,,20-06-2021,mm365_matchrequests,https://uat.minoritysupplier.org/matchrequest/mr-2276-1624147486/,,,,,,,,other,Construction,null,metal builders construction,233,1426,,"'-, Michigan,United States",,,,$5M - $50M,2276,3380,Fastex,pending,"[[2712,""0""],[2748,""0""],[2782,""0""],[3112,""0""],[2725,""0""],[2789,""0""],[2379,""0""],[3207,""0""],[2556,""0""],[2909,""0""],[2706,""0""],[2475,""0""],[2388,""0""],[2382,""0""],[2364,""0""],[2304,""0""],[2953,""0""],[2532,""0""],[3160,""0""],[2952,""0""],[2285,""0""],[2871,""0""],[2843,""0""],[2634,""0""],[2982,""0""],[2331,""0""],[2221,""0""],[2321,""0""],[2336,""0""],[2395,""0""],[2410,""0""],[2574,""0""],[2421,""0""],[2550,""0""],[2568,""0""]]",,,publish,2276,raktest,raktest@yopmail.com,Rakesh,Test,mr-2276-1624147486,,,0,0,0,closed,closed,20-06-2021
3390,MR-2276-1624295171,,,21-06-2021,mm365_matchrequests,https://uat.minoritysupplier.org/matchrequest/mr-2276-1624295171/,,,,,,,,Manufacturing - Assemblies/Sub Assemblies,Automotive,null,cavazos group,233,1426,all,"'-, Michigan,United States",,,,,2276,3380,Fastex,pending,"[[2644,""0""],[2754,""0""],[2764,""0""],[2240,""0""],[2783,""0""],[2971,""0""],[2941,""0""],[2918,""0""],[2908,""0""],[2874,""0""],[2868,""0""],[2867,""0""],[2855,""0""],[2820,""0""],[2816,""0""],[2766,""0""],[2776,""0""],[2772,""0""],[2731,""0""],[2722,""0""],[2721,""0""],[2704,""0""],[2623,""0""],[2602,""0""],[2589,""0""],[2498,""0""],[2486,""0""],[2238,""0""],[3008,""0""]]",,,publish,2276,raktest,raktest@yopmail.com,Rakesh,Test,mr-2276-1624295171,,,0,0,0,closed,closed,21-06-2021
3391,MR-2276-1624296834,,,21-06-2021,mm365_matchrequests,https://uat.minoritysupplier.org/matchrequest/mr-2276-1624296834/,,,,,,,,Manufacturing - Assemblies/Sub Assemblies,Automotive,null,Cavazos,233,1426,all,"'-, Michigan,United States",,,,,2276,3380,Fastex,pending,"[[2644,""0""]]",,,publish,2276,raktest,raktest@yopmail.com,Rakesh,Test,mr-2276-1624296834,,,0,0,0,closed,closed,21-06-2021
3392,MR-2276-1624297186,,,21-06-2021,mm365_matchrequests,https://uat.minoritysupplier.org/matchrequest/mr-2276-1624297186/,,,,,,,,Manufacturing - Assemblies/Sub Assemblies,Automotive,null,Sub Assembly,233,1426,,"'-, Michigan,United States",,,,,2276,3380,Fastex,pending,"[[2719,""0""],[3119,""0""],[2648,""0""],[2801,""0""],[2823,""0""],[2424,""0""],[2554,""0""],[3110,""0""],[3114,""0""],[2708,""0""],[2788,""0""],[2804,""0""],[2820,""0""],[2841,""0""],[2895,""0""],[3143,""0""],[3117,""0""],[3128,""0""],[3138,""0""],[2698,""0""],[3146,""0""],[3149,""0""],[3157,""0""],[3174,""0""],[2706,""0""],[2546,""0""],[2666,""0""],[2651,""0""],[2199,""0""],[2287,""0""],[2289,""0""],[2293,""0""],[2304,""0""],[2311,""0""],[2325,""0""]]",,,publish,2276,raktest,raktest@yopmail.com,Rakesh,Test,mr-2276-1624297186,,,0,0,0,closed,closed,21-06-2021
3393,MR-2276-1624297494,,,21-06-2021,mm365_matchrequests,https://uat.minoritysupplier.org/matchrequest/mr-2276-1624297494/,,,,,,,,Manufacturing - Assemblies/Sub Assemblies,Automotive,null,"rework, inspection, assembly, bi-lingual Engineers, Liaisons, and metal finishing.",233,1426,,"'-, Michigan,United States",,,,,2276,3380,Fastex,pending,"[[3110,""0""],[2644,""0""],[2340,""0""],[2712,""0""],[2648,""0""],[2841,""0""],[2274,""0""],[2286,""0""],[2450,""0""],[2719,""0""],[2748,""0""],[2199,""0""],[2325,""0""],[2999,""0""],[2801,""0""],[2823,""0""],[3119,""0""],[2706,""0""],[3207,""0""],[2804,""0""],[2394,""0""],[2475,""0""],[2388,""0""],[2374,""0""],[2304,""0""],[3156,""0""],[2617,""0""],[3159,""0""],[2882,""0""],[2867,""0""],[2616,""0""],[2389,""0""],[2378,""0""],[2279,""0""],[2201,""0""]]",,,publish,2276,raktest,raktest@yopmail.com,Rakesh,Test,mr-2276-1624297494,,,0,0,0,closed,closed,21-06-2021
3394,MR-2276-1624297676,,,21-06-2021,mm365_matchrequests,https://uat.minoritysupplier.org/matchrequest/mr-2276-1624297676/,,,,,,,,Manufacturing - Assemblies/Sub Assemblies,Automotive,null,bilingual engineers,233,1426,,"'-, Michigan,United States",,,,,2276,3380,Fastex,pending,"[[2340,""0""],[2256,""0""],[2370,""0""],[2415,""0""],[2454,""0""],[2551,""0""],[2578,""0""],[2644,""0""],[2873,""0""],[2898,""0""],[2920,""0""],[2939,""0""],[3110,""0""],[3198,""0""],[3202,""0""]]",,,publish,2276,raktest,raktest@yopmail.com,Rakesh,Test,mr-2276-1624297676,,,0,0,0,closed,closed,21-06-2021
3395,MR-2276-1624298140,,,21-06-2021,mm365_matchrequests,https://uat.minoritysupplier.org/matchrequest/mr-2276-1624298140/,,,,,,,,other,Automotive,null,plastic injection,233,all,all,"'-, -,United States",,,,,2276,3380,Fastex,approved,"[[2206,""0""],[3132,""0""],[2314,""0""],[2473,""0""],[2761,""0""],[2795,""0""],[2844,""0""],[3126,""1""],[3170,""0""],[3176,""0""],[3204,""0""],[3117,""0""],[2977,""0""],[2823,""0""],[2899,""0""],[2424,""0""],[2369,""0""],[2293,""0""],[2544,""0""],[2662,""0""],[2663,""0""],[2775,""0""],[2777,""0""],[2811,""0""],[2972,""0""],[3143,""0""],[3199,""0""]]",1624298278,1246,publish,2276,raktest,raktest@yopmail.com,Rakesh,Test,mr-2276-1624298140,,,0,0,0,closed,closed,21-06-2021
3396,MR-2276-1624298817,,,21-06-2021,mm365_matchrequests,https://uat.minoritysupplier.org/matchrequest/mr-2276-1624298817/,,,,,,,,Manufacturing - Metal Fabrication,Construction,null,Construction,233,1426,,"'-, Michigan,United States",,,,,2276,3380,Fastex,approved,"[[2725,""1""],[2789,""1""],[2285,""0""],[2331,""0""],[2379,""1""],[2532,""1""],[2634,""1""],[2843,""0""],[2871,""0""],[2953,""0""],[2982,""0""],[3160,""0""],[2952,""0""],[2815,""0""],[2853,""0""],[2837,""0""],[2834,""0""],[2817,""0""],[2603,""0""],[2782,""0""],[2781,""0""],[2772,""0""],[2759,""0""],[2642,""0""],[2864,""0""],[2860,""0""],[2890,""0""],[2866,""0""],[2867,""0""],[2878,""0""],[2881,""0""],[2886,""0""],[2589,""0""],[2898,""0""],[2943,""0""]]",1624298957,1246,publish,2276,raktest,raktest@yopmail.com,Rakesh,Test,mr-2276-1624298817,,,0,0,0,closed,closed,21-06-2021
3397,MR-2276-1624471067,,,23-06-2021,mm365_matchrequests,https://uat.minoritysupplier.org/matchrequest/mr-2276-1624471067/,,,,,,,,Manufacturing - Stamping,Automotive,null,Stamping,233,1426,,"'-, Michigan,United States",,,,,2276,3380,Fastex,approved,"[[2216,""1""],[2219,""1""],[2257,""1""],[2349,""0""],[2374,""0""],[2706,""0""],[2844,""0""],[2889,""0""],[2977,""0""]]",1624471365,1246,publish,2276,raktest,raktest@yopmail.com,Rakesh,Test,mr-2276-1624471067,,,0,0,0,closed,closed,23-06-2021
3398,MR-2276-1624543163,,,24-06-2021,mm365_matchrequests,https://uat.minoritysupplier.org/matchrequest/mr-2276-1624543163/,,,,,,,,Manufacturing - Metal Fabrication,Apparel and Footwear|Automotive,null,stamping,142,3469,,"'-, Guanajuato,Mexico",,,,,2276,3380,Fastex,nomatch,,,,publish,2276,raktest,raktest@yopmail.com,Rakesh,Test,mr-2276-1624543163,,,0,0,0,closed,closed,24-06-2021
3399,MR-2276-1624543267,,,24-06-2021,mm365_matchrequests,https://uat.minoritysupplier.org/matchrequest/mr-2276-1624543267/,,,,,,,,other,other,null,INDUSTRIAS METALICAS ELFER,233,all,all,"'-, -,United States",,,,,2276,3380,Fastex,pending,"[[2514,""0""],[2526,""0""],[2525,""0""],[2524,""0""],[2523,""0""],[2522,""0""],[2521,""0""],[2520,""0""],[2519,""0""],[2518,""0""],[2517,""0""],[2516,""0""],[2515,""0""],[2513,""0""],[2528,""0""],[2512,""0""],[2511,""0""],[2510,""0""],[2509,""0""],[2508,""0""],[2506,""0""],[2507,""0""],[2505,""0""],[2504,""0""],[2503,""0""],[2502,""0""],[2501,""0""],[2527,""0""],[2529,""0""],[2499,""0""],[2544,""0""],[2556,""0""],[2555,""0""],[2554,""0""],[2553,""0""]]",,,publish,2276,raktest,raktest@yopmail.com,Rakesh,Test,mr-2276-1624543267,,,0,0,0,closed,closed,24-06-2021
3400,MR-2276-1624544031,,,24-06-2021,mm365_matchrequests,https://uat.minoritysupplier.org/matchrequest/mr-2276-1624544031/,,,,,,,,Manufacturing - Assemblies/Sub Assemblies,Automotive,null,cavazos group,233,1426,,"'-, Michigan,United States",,,,,2276,3380,Fastex,pending,"[[2644,""0""],[2754,""0""],[2764,""0""],[2240,""0""],[2783,""0""],[2971,""0""],[2941,""0""],[2918,""0""],[2908,""0""],[2874,""0""],[2868,""0""],[2867,""0""],[2855,""0""],[2820,""0""],[2816,""0""],[2766,""0""],[2776,""0""],[2772,""0""],[2731,""0""],[2722,""0""],[2721,""0""],[2704,""0""],[2623,""0""],[2602,""0""],[2589,""0""],[2498,""0""],[2486,""0""],[2238,""0""],[3008,""0""]]",,,publish,2276,raktest,raktest@yopmail.com,Rakesh,Test,mr-2276-1624544031,,,0,0,0,closed,closed,24-06-2021
3401,MR-2276-1624544365,,,24-06-2021,mm365_matchrequests,https://uat.minoritysupplier.org/matchrequest/mr-2276-1624544365/,,,,,,,,other,Automotive,null,seats,233,all,all,"'-, -,United States",,,,,2276,3380,Fastex,pending,"[[2651,""0""]]",,,publish,2276,raktest,raktest@yopmail.com,Rakesh,Test,mr-2276-1624544365,,,0,0,0,closed,closed,24-06-2021
